Wavelength_nm,Ceratobatrachus_guntheri_JWS881_field,Mantella_betsileo_JWS882_field,Epipedobates_tricolor_JWS883_field,Boophis_erythrodactylus_JWS884_field,Phrynomantis_microps_JWS885_field,Hemisus_marmoratus_JWS886_field,Kassina_senegalensis_JWS888_field,Hyperolius_fusciventris_JWS889_field,Lepidobatrachus_laevis_JWS890_field,Kaloula_pulchra_JWS891_field,Megophrys_sp_MW11584_field,Adenomera_hylaedactylus_MW9950_field,Boana_calcarata_MW11133_field,Boana_cinerascens_MW11090_field,Boana_diabolica_MW11091_field,Callimedusa_tomopterna_MW11132_field,Chiasmocleis_shudikarensis_MW9969_field,Dendropsophus_leucophyllatus_MW9992_field_1,Dendropsophus_leucophyllatus_MW9992_field_2,Dendropsophus_sp_MW11106_field_1,Dendropsophus_sp_MW11106_field_2,Dendropsophus_sp_MW11106_field_1b,Hyalinobatrachium_cappellei_MW11140_field_2,Hyalinobatrachium_cappellei_MW11140_field_1,Leptodactylus_mystaceus_MW11105_field,Leptodactylus_pentadactylus_MW9968_cornea_field,Leptodactylus_pentadactylus_MW9968_field,Leptodactylus_pentadactylus_MW9998_field,Leptodactylus_rhodomystax_MW11075_field_1,Leptodactylus_rhodomystax_MW11075_field_2,Lithodytes_lineatus_MW11155_field,Osteocephalus_oophagus_MW10000_field,Osteocephalus_taurinus_MW11103_field,Phyllomedusa_vaillantii_MW9985_field,Pristimantis_chiastonotus_MW9949_field,Pristimantis_sp_MW11550_field,Pristimantis_zeuctotylus_MW11112_field,Rhaebo_guttatus_MW11187_cornea_field,Rhaebo_guttatus_MW11187_field,Rhinella_margaritifer_MW11115_field,Rhinella_marina_MW9997_cornea_field,Rhinella_marina_MW9997_field,Scinax_boesmani_MW9993_field,Scinax_sp_MW11111_field,Phyllomedusa_sp_tad_MW11127_field
484.594,34.48245894,9.768891108,69.59927509,24.94990461,67.45455689,50.86233449,33.22227851,44.10943151,55.78926268,44.7635824,85.30395994,21.73647751,59.01660966,96.57444898,128.0585226,100.9885231,50.67383742,23.42532975,25.15817659,85.89770299,75.21172139,22.56852816,17.0800509,24.32038274,81.32746953,44.92076729,19.44824241,101.3366913,44.96245319,67.62242845,56.03435616,41.54693793,103.321503,22.00305585,22.85797692,34.05313744,39.10829442,85.00341242,98.20593176,98.5700181,97.83380904,73.86449767,83.23031269,52.94253275,19.49330002
484.882,33.94678488,9.635198412,69.14646228,24.78480202,66.57970335,50.48313978,33.47394058,44.77909952,55.99458973,44.38598838,85.51836261,21.33089902,59.18694356,94.50279358,126.3612858,100.560253,50.3946587,23.07449774,24.58835645,84.77539003,74.59412335,22.73555861,17.01497524,23.25002389,81.52818126,45.06906999,19.56926394,101.6234728,44.88213838,67.61549764,55.33551959,42.34856481,102.978914,22.19509475,22.37191624,34.00041252,39.23347216,84.36848513,97.25850672,98.35755191,100.3899868,73.69552271,83.31040389,52.44495106,19.56152649
485.170,33.50913745,9.930922048,70.68435379,24.37100979,66.38946135,50.40634435,33.57409185,44.52340992,55.9677571,44.09612145,85.9558926,21.09911598,59.80699955,94.59506748,125.1105574,100.2447052,50.33282301,23.62711293,24.54136404,84.62054202,74.98603384,22.86542487,16.09884469,22.81064033,81.06817776,45.29616797,19.44013636,101.0946563,45.04926857,67.72706033,55.66045781,42.26697703,103.5924742,21.95694999,22.30740523,34.49075291,39.69313141,84.38767056,97.73924602,99.30645046,101.4987788,74.73550647,83.33894723,52.29812702,19.60818795
485.458,34.12592781,9.880832253,70.69919106,24.23437987,66.05967948,50.82102849,33.73759304,44.92131233,55.73697804,44.23156866,85.95539024,21.05876127,60.92054208,94.00393631,123.8652964,101.366387,50.44756612,23.77329589,24.70179822,85.10766937,74.21721582,22.64245532,15.73288096,22.62631693,81.10164549,45.85175607,19.29684959,100.6557822,44.54918631,68.35037313,55.28679693,42.19644161,104.6056429,21.47566214,22.47671923,34.37067755,40.91708283,85.59663241,97.47418922,98.90986899,100.9699627,74.21528515,82.28970233,52.91186365,19.40843825
485.746,34.43096961,9.716885937,71.97222751,24.32387682,66.38386443,50.82319908,33.56645512,45.00950409,55.38044462,44.43039776,85.45197305,21.48553704,61.17333981,94.54863056,123.7479086,100.1545769,50.44730577,23.79228245,24.80730023,85.5804808,74.68046639,22.47099278,14.66386042,22.85329931,80.61834523,45.85604216,19.10055806,100.6337276,44.67714542,68.3295133,55.84257918,41.57066161,104.5203583,21.50870133,22.9038452,34.63799491,41.20591915,85.98395831,97.97212081,98.87356346,99.72022284,74.63611696,82.09170154,53.33183959,19.19688172
486.033,34.39697831,10.05722056,71.99709627,24.51130804,66.40911901,49.770803,33.69043643,45.24533752,55.69073347,44.16742735,84.53543503,21.46948201,61.45705262,93.85103609,123.0337932,100.2772757,50.25268124,23.52131359,24.95923447,84.34713456,75.11887166,22.32286495,15.63072461,24.30781348,78.93936495,46.12344181,19.32936156,99.9012436,44.44873618,68.68548182,56.00771307,41.84384678,105.0467658,21.74399484,22.94757952,34.69834866,40.93411926,86.02771189,97.32194971,99.07009015,99.01824861,75.46647437,82.06850041,53.38092844,19.21757215
486.321,34.18505664,10.25875958,71.72571919,24.21792911,66.81102261,49.09201039,33.91470695,45.02295799,55.24118331,44.32366218,84.35468706,21.22069763,60.53232355,94.32458886,124.800348,100.0788358,49.68343483,23.53537155,25.0953938,83.82827233,74.98178988,22.63130808,15.99123924,23.85123456,79.20663109,46.52223462,19.44073574,99.94177038,44.01740355,68.62660012,56.22482717,42.27352246,104.0679931,21.88965574,22.96511105,34.44982483,39.68188253,85.41921347,98.32171175,98.33680978,99.34834744,75.73184454,82.77682491,52.45763712,19.01890543
486.609,34.50031215,10.38536674,71.12829053,24.62022727,66.87941935,49.04694632,34.0233298,44.07406621,55.68227735,44.03247011,84.10818369,21.27237613,60.15924734,94.502997,125.8428487,100.9070669,50.37419615,23.8996855,25.28768807,83.80801918,74.80556218,23.03430602,16.36947172,24.2968707,79.38498284,46.50622649,19.78613351,100.0337214,43.6343483,68.76445674,56.1634635,41.70595209,104.7413352,21.73305242,23.07308456,34.31156626,39.57290073,85.65795051,98.60566111,97.93916792,99.20319081,75.02801847,83.58042831,51.82580709,19.31207052
486.897,34.77995089,10.16386512,70.57998521,24.65420861,67.04555553,49.43601936,33.37105909,44.21296862,56.09723387,43.97735318,84.53463453,21.48602404,60.2108705,95.72212049,125.8333338,101.0019581,50.61768322,23.83208265,25.4639581,84.25487066,74.69869253,23.43501869,16.40757663,23.93401557,80.28423947,45.71971724,19.79726166,100.4129435,43.61092499,69.41721896,55.6357015,41.75808838,102.8769502,21.68556551,23.50691102,33.7791919,39.89290022,86.02377043,98.61409787,98.12302202,98.07126069,74.69981748,83.6801415,51.74441743,19.51653926
487.185,34.60123859,9.861764695,71.00249056,25.35216584,66.39082578,50.21573647,33.3712617,44.07922838,56.16743122,43.64468917,84.59874133,21.53475167,59.35264859,95.54564975,125.48651,100.051804,49.96095153,23.76815797,25.28776303,85.32247961,75.27984085,22.89341712,16.75724188,23.55873692,79.40377007,45.34607083,19.50369651,99.83745341,44.11368987,69.91410032,55.63122886,41.48309543,102.5587543,21.80375686,23.71898037,34.00173842,40.2576343,85.27107372,98.19578765,99.87405165,97.04381292,74.25168574,83.58295935,52.4733435,19.69383195
487.473,34.26624621,9.865833797,70.47995951,24.91094009,66.48860735,50.59475904,33.50522718,44.46072331,55.88000942,43.66493806,85.44994032,21.19518688,58.46034335,95.8598751,124.9799204,100.0613684,49.31789584,23.45956084,24.91645802,85.74199129,75.02917166,23.07793648,16.66622818,23.65557239,80.62209132,45.63857039,19.4373105,99.6963556,44.60699207,69.90649061,55.13714527,42.45072951,101.5663454,21.834384,23.81722352,34.1574861,39.85635475,85.03238121,98.80017685,101.0026721,96.89794265,74.19360507,83.43286329,52.87208626,19.47217742
487.760,34.30934973,9.719659857,71.04904074,25.052302,66.24421821,51.06457158,33.87310578,44.36794419,55.51839637,43.85128945,85.31908014,20.98881082,57.92797772,95.15134357,124.8350885,100.6329375,49.71161129,23.89047937,24.90699406,85.80222534,74.55372933,22.84880496,16.39914939,23.09640892,80.81412681,45.85093991,19.52820638,100.2589402,44.78213581,69.58988446,55.78100708,41.62558229,103.0470386,21.65385066,23.74130219,34.44114319,40.38614722,84.94214128,98.41544852,101.2150737,97.24115278,73.7714676,82.46851371,53.16245451,19.13023108
488.048,34.6146273,9.967251863,71.21842543,24.91240442,66.94634462,51.4838132,34.1976391,44.44587062,55.37972629,44.6201922,85.85304021,20.87956486,58.42398872,94.35060977,124.5024187,99.91667976,50.47671683,23.84022384,25.04039526,85.65234558,74.45436933,23.24355864,16.71370547,23.54473552,81.6100321,45.87988807,19.7843519,100.6256338,44.13913226,69.41310195,55.92412776,41.67912976,104.4698728,21.36320731,23.44171308,33.95131839,41.02323398,85.60149628,98.57244961,101.3842386,99.08002789,74.4832871,82.639556,52.97982886,18.78650549
488.336,34.44853093,9.892779522,72.78212289,25.20466583,66.62394152,51.10291073,34.15897457,44.71223715,55.41557518,44.48264432,85.94340774,21.09700471,59.28457068,93.67015092,124.5327841,99.80685959,50.48442257,23.8717357,25.46410387,85.45325696,74.8756493,22.99138413,16.79110436,23.27853435,80.49982089,46.19190365,19.79158844,100.6913817,43.98479478,69.79983503,55.70813557,42.11818683,104.5965487,21.27018839,22.97209267,33.7572778,41.43224453,85.22772393,97.4925501,101.2140187,99.74060512,75.54844206,82.86845721,53.67995987,19.0182349
488.624,34.19315741,9.956032051,71.75254618,25.15133973,67.58253749,51.43276446,34.3654666,44.32178978,55.41651458,44.67984962,85.35307011,21.24387841,58.96235721,93.21088668,125.0235778,99.84563458,50.1143744,23.50855966,25.36704734,85.35072746,75.62198686,23.10913854,17.68281871,23.72269498,79.92502143,46.72396552,19.85292472,100.9073702,44.20174085,69.42890069,55.06235326,42.95936079,104.5147656,21.12334265,22.81966466,33.81773117,40.92333307,84.06052946,97.88354344,100.760605,100.5227005,75.8406114,83.48675006,53.7161581,19.04450403
488.911,33.60803118,10.01529632,71.2733699,25.11803892,67.69874998,50.75452862,33.81053694,44.0751295,55.35647709,44.62038491,85.7158252,21.4991556,59.89689587,94.4309524,124.5455428,101.3550892,49.97983961,23.60535158,25.41545224,84.49440542,75.40906152,23.15435356,16.35694126,22.31931377,78.49922161,46.14576418,20.31773345,100.2862599,44.42436852,69.38855423,54.86579671,43.36686473,104.8564227,21.07601499,23.3052761,34.2352468,40.31299291,83.87350156,98.28469774,99.44007479,99.91582473,74.95820616,83.23399646,54.01375552,19.44993507
489.199,34.08025366,10.06692044,70.38086955,25.03463079,68.18160547,50.74701675,33.76034402,44.14358327,55.24289271,44.58548375,85.07139881,21.38185293,60.05775175,94.80481855,124.4546606,101.2008497,50.6017398,23.66857234,25.16600975,84.62134893,74.86383547,23.40243882,16.84088702,21.90979352,78.8713883,45.65878416,20.09668897,100.9076716,44.4196985,68.97888309,55.83795167,42.5826783,106.8278412,21.0420692,23.56086154,34.42968055,39.84485423,84.307054,98.40153936,98.93831766,99.80271531,74.82368781,82.83674201,53.93551032,19.42593771
489.487,34.01416285,10.01180417,71.76680591,25.40710787,67.59216133,50.46581741,33.74079064,43.93727467,55.21395454,44.19899177,86.19407113,21.42480002,60.97871048,95.73396172,125.4309231,100.7435612,50.58214659,23.75113921,25.42823585,85.03389432,74.21971381,23.33221062,16.11228866,22.19377971,79.09639992,45.63218457,19.68352454,100.5463544,44.45644044,68.8807805,56.63414489,42.69617499,106.1024804,21.3779037,23.62440816,34.70519427,40.09020491,85.25673859,99.40526674,99.13977367,100.394262,74.20538031,83.51742733,53.9686639,19.58151064
489.774,34.1832455,9.872625711,72.49221649,25.36771603,67.07512144,50.07239261,33.82087965,43.94898801,55.27740572,44.23746989,85.65862362,21.66832898,60.50495365,94.9404341,126.4302234,99.66667569,50.82713808,24.36961781,25.36296537,85.90345085,74.6606654,23.11256045,16.87564472,23.76486858,80.18715309,46.64931045,19.30941762,101.6186881,44.50428675,68.23340528,57.06875351,42.09210621,106.7040164,21.69875583,22.99382657,34.7087445,40.55981982,85.0680358,98.76066109,100.1320136,100.7247287,75.17143957,84.10360648,54.11213648,19.91489628
490.062,33.94965838,9.970899895,72.13716994,25.44448494,67.17960634,50.22433127,33.67742592,43.39779328,55.40098217,43.93462225,86.60758767,21.97898554,60.64735139,95.57234006,127.2381536,99.54271085,49.87868993,24.52240409,25.4410486,85.69242315,75.55179685,22.83334973,16.226702,24.10255419,80.05113745,46.73037267,19.16687682,101.2809023,44.78401973,68.41639245,56.83207198,41.81740528,105.4813369,21.77879494,23.16652349,34.26498424,40.98862312,84.76079152,98.72690551,100.5353727,99.51732601,75.37256105,83.48834525,53.7206397,19.73220106
490.349,34.68017327,9.886720399,70.44317391,25.08071086,67.02048768,50.51125061,34.02830678,43.66637432,55.54041784,44.35875193,86.99263606,22.13304668,59.63573899,94.73450226,125.8800853,99.68819376,49.47000822,24.3939068,25.09414062,85.80465668,76.17018379,22.53978547,16.58309326,24.98249527,81.30112039,46.8009688,18.9791665,101.1111693,44.94468582,68.534087,56.99414217,41.03505038,105.2363908,21.48109294,23.17355962,33.60653969,40.55269676,84.95719151,97.32883556,100.3393237,99.39205079,75.47633119,83.25756125,53.58076434,19.78937182
490.637,34.83460597,9.84143234,69.89775489,25.32333441,67.94177032,51.31500324,34.3080408,44.16834237,55.76809247,44.09099229,87.38689881,21.73211799,59.63861489,95.15570937,124.9790392,100.4126368,49.59830209,24.10103039,25.01817863,84.27991651,75.73393096,22.78950785,16.46129171,24.65997646,82.1752554,46.63533024,18.96699257,100.9203526,45.14818636,69.03838688,56.76512054,40.96286569,103.4663742,21.58417322,23.57435355,33.46254018,40.42864147,84.54012266,98.17192105,101.1253155,99.37178581,75.52833156,82.93758719,52.69378672,19.30608898
490.925,34.64392248,9.945495014,69.99582212,25.1609667,67.28522209,51.42574959,34.77438854,44.54650308,56.16487949,44.43202527,86.12237164,21.43496171,59.72961898,93.75904455,125.3091638,101.1808159,50.08840553,24.17343939,25.00429802,84.23764322,74.93416104,23.02852452,16.83653347,24.75244063,81.87192368,46.67937023,19.43607409,100.5923689,44.37105936,68.85259246,56.31519383,41.68369458,102.9393426,21.30206665,23.57195508,33.49889001,40.17287834,84.4159459,98.8236152,101.8562849,100.6304358,75.18398987,83.29668598,52.45761176,19.62758051
491.212,33.77924468,10.05803135,71.58491471,25.08469093,67.44082458,50.99514813,34.14462542,44.58205116,56.17510635,44.57605669,86.32799051,21.46431366,59.92004504,94.44181448,125.31666,101.4281075,50.84631063,24.40110534,25.40084912,84.21003464,74.43903837,23.13142037,16.46647099,23.34535063,80.02599776,46.77823423,20.06288167,100.4182928,44.55017016,68.67473109,55.93965762,42.00926616,104.4648467,21.88824993,23.65412662,33.69230877,39.97715975,84.07844153,100.4718376,101.464479,99.8897041,76.50900797,82.69951762,52.45506622,19.33610902
491.500,33.50294938,10.31605397,71.87691682,24.62183223,67.0950761,50.58953754,33.91072113,44.15862213,55.83679251,44.15773473,86.37278472,21.6029675,60.76075809,93.34677749,125.8501161,100.8858393,51.15709126,23.89497416,25.3648348,85.45377805,74.62768634,23.0551388,16.65763991,23.82901495,78.4538255,47.11870787,19.94818009,100.3085823,44.45381248,68.74255051,56.62753299,41.68994581,106.0601617,21.84084769,23.36875335,33.77978029,39.93553277,84.90179356,100.1508484,100.1176181,99.37568613,76.09222683,82.50068725,53.28019208,19.23266179
491.787,33.70394589,10.32066447,72.19131875,24.23995754,67.00409849,50.54596236,33.61268537,44.20914307,55.73286454,44.49454789,87.00039891,21.52895707,60.74804567,93.94933864,123.8513059,100.6398585,50.58129198,23.9242061,25.41786851,85.9764339,74.5041843,23.14470256,16.83048766,23.58752282,78.58897878,47.1251227,19.58311704,100.1559228,45.17256581,68.90289639,57.20032301,41.44463934,107.2509829,22.10696627,23.40014779,33.99869125,40.18581525,85.48295617,99.75752591,98.60738077,98.64111316,75.63495379,83.19945745,53.20150971,19.2343181
492.075,33.64744999,10.49896741,71.93569904,24.28480373,66.66779581,50.75699159,33.83270473,44.27079311,56.05579049,44.11884597,86.70942445,21.4080005,61.0051799,92.82926716,124.3337228,100.3710243,50.4190472,23.98840475,25.1171734,86.64941193,74.58963818,23.31877892,18.04757493,23.3015467,80.50887249,47.06097589,19.56083233,100.6776558,44.76635696,68.84889752,56.7645084,41.32107381,106.0349732,21.77978867,23.35658187,33.91990911,40.93428552,86.41939724,98.17490355,99.51051213,99.25668399,74.74978824,83.34092806,53.64735568,19.49297242
492.362,34.01748141,10.42686082,71.63853799,24.55160397,66.55208537,50.69928516,34.02862776,44.48893457,56.80872762,44.48062729,86.31211359,21.41996935,60.17532996,93.01287059,123.6954547,101.228881,49.86950679,24.37608545,25.59184605,85.79270821,75.01626622,23.19661918,17.38388157,22.4909557,80.95755549,46.2249664,19.41815195,100.8287242,44.67917772,68.91020823,56.17723493,42.05354774,105.4153155,21.61995446,23.80390412,34.32874386,40.5445843,86.37947732,98.93023977,99.73942958,99.00186003,74.85426661,83.4475025,53.33223957,19.79900366
492.650,34.04006968,9.991095283,71.30899556,24.69353134,67.44280033,51.0266101,34.09650472,44.56117367,56.83598316,44.79853617,85.72334625,21.56572273,60.54610544,92.95662647,124.7163087,100.9385334,50.59848356,24.46458388,25.76572862,85.39772956,75.35856033,22.87831311,17.92190096,23.39603077,81.00290042,46.18952858,19.77639682,101.1500163,44.97643016,68.89199393,56.12534466,42.4563274,104.4634842,21.54755958,23.6851461,34.2603303,41.00483185,87.13524771,98.15847339,101.0252582,98.98472997,75.18841736,81.78108733,53.50726503,19.78807715
492.937,34.14666852,9.874495469,71.3523864,24.59831231,68.55491259,50.47850368,34.17265077,44.93649671,56.54169816,45.43339836,85.0785484,21.39629819,60.62967517,94.5183055,126.3417931,101.0603262,50.61239752,24.08008878,25.35793832,85.45745158,75.30768575,23.06599491,16.86525816,23.61244176,80.52930388,46.27210706,19.73196285,100.4864186,45.03121954,68.90925125,56.93369279,42.70939742,104.5904432,21.62162283,23.61925189,34.56993883,40.82271541,85.80694339,99.15516454,101.3304196,98.85518957,74.76657303,82.27146866,53.04751203,19.58648161
493.224,34.3894252,10.05755667,70.93537697,24.73494346,68.43470538,50.79018277,34.41120467,45.19512212,56.32225398,45.48512811,85.00499409,21.57874476,60.62987748,95.58019395,127.1909125,100.8017508,49.82194434,24.01783511,25.18531664,85.75665262,75.03156092,23.21978557,17.91133984,23.72523549,80.97061969,46.79404209,19.91156181,100.0035489,45.47008264,68.13449019,57.06352361,42.78734933,103.5030972,21.47856619,23.51738191,33.89211493,41.0566817,85.16746743,98.15935757,100.8644254,99.33320768,75.5728897,82.79030782,53.37338897,19.3765261
493.512,34.30367955,10.49310085,71.08656966,24.83360819,68.01204466,50.19931925,34.67084056,44.97048487,56.25415996,45.74056774,84.68973694,21.60026001,60.17279707,96.53973469,127.2371022,100.5309562,49.75767306,23.64625075,24.90503054,85.76524135,75.51893581,23.36713688,16.89617512,22.91633828,80.41951238,47.32549455,19.82354429,99.80648075,45.00766046,68.22799314,57.19775672,41.99456018,103.8552239,21.74384786,23.61475702,33.84227893,40.32667142,84.81526554,98.93514711,100.4597647,99.42459445,76.41472403,84.04995019,53.32720764,19.28617403
493.799,34.62911507,10.60841181,70.634657,25.00515274,67.38680615,50.26808742,34.9769583,44.93746056,56.337539,45.7129083,84.40877241,21.64732802,59.58114009,95.94100698,126.7515255,100.472762,48.97114728,23.81067981,25.13539157,85.50196877,75.16997661,23.46435503,17.04755364,22.87223686,79.54891254,47.3016956,19.8347066,100.203401,44.92889667,68.70297373,57.33386806,42.66475843,104.0091198,21.48960904,23.31118505,33.4552096,40.54552983,85.51479795,98.80344007,99.58694097,99.23431235,77.00427107,83.88366036,53.75117144,19.27422027
494.087,34.22703708,10.51152987,72.03643691,24.92913641,67.28127835,49.764866,34.73536842,45.02299597,56.53991738,45.89293901,84.76525848,21.51902235,59.65142949,95.98978119,126.7336499,101.0798806,50.22871628,23.68596604,24.92556065,85.73172479,74.78836488,23.51633353,16.48028453,24.52740387,79.62907411,47.08691708,19.91430843,100.7550224,44.52991312,68.90867828,57.19816685,42.58146568,104.6171636,21.69651564,23.35318084,33.31137906,40.51480422,85.69919741,98.08123567,100.2515479,100.1407196,77.41756016,83.22222289,53.13981876,19.3562879
494.374,34.01508433,10.22975674,72.58122047,25.01683942,67.45002464,50.14611021,34.24223353,44.77976958,56.39492747,44.86511212,85.58823119,21.38045714,59.80230197,95.07362889,127.2839224,102.4958802,50.09862725,24.04892711,25.26311424,85.92059171,74.37867484,23.47289116,16.44189868,24.76529355,79.73376943,47.03569241,19.84006948,101.1433256,44.82007704,68.5352106,57.25349378,43.30431856,104.507119,21.65058796,23.32674718,33.62981223,40.61577439,85.34980671,98.05123537,100.5825433,100.4451094,76.82643275,82.49628518,53.42326308,19.52454176
494.661,33.90051948,10.02456055,72.43198749,24.84392247,67.07924108,50.98126668,33.78923095,44.51433718,56.43822692,44.52759487,86.09833404,21.48260278,60.07940124,96.21228961,125.1521272,103.0027676,50.47831573,23.91748418,25.638965,86.00324212,74.82010103,23.20711143,16.10759538,25.3243426,80.51516806,47.11082602,19.52777411,100.9957678,44.7383411,68.10696481,56.67487078,42.57309742,104.5109624,21.66840635,23.80720795,34.26605334,40.00208375,85.70083078,97.35018056,101.2865648,100.9283904,76.94733396,82.67825034,53.65242118,19.79217395
494.949,34.26053862,10.03076989,71.97668271,24.59807348,67.01985808,51.43303631,33.84085056,43.82839042,56.38673128,43.92612784,85.82628246,21.54691419,60.74776451,96.69770946,125.9962908,102.6143496,49.4632855,23.93106934,25.76097015,85.49668736,74.85418531,23.11018519,15.75302904,23.45371798,81.1292723,47.61472601,19.59873057,100.9638636,45.21883571,67.96220878,56.88320475,43.11156244,104.5582214,21.25746819,23.52526937,35.0634486,40.14504993,85.58779213,98.06724288,99.90662155,99.71149027,75.94641054,82.74995758,54.40583028,20.12301285
495.236,34.43791113,10.23467409,71.66053318,24.38200575,66.77843974,51.61402442,33.94006957,44.490499,56.53960919,44.52364525,86.69606903,21.80002098,60.55749787,96.97859828,126.4025639,101.3942762,50.14606679,23.45641445,25.63506763,85.33164424,74.74140394,23.12433188,15.61464143,23.29247433,81.05089848,47.70932273,19.43900616,100.8220205,44.57223839,68.22441044,56.6749455,42.91816559,104.8950778,21.16113796,23.60487075,34.86605795,40.61923079,85.24514842,97.95369237,100.2709068,99.49660522,75.00477008,82.96011915,54.43865669,19.75506888
495.523,34.35816469,10.30331666,72.33152969,25.08360668,67.22911538,51.18722739,34.10687084,44.33117456,56.57207467,44.89224909,86.12883487,21.64390864,61.99298066,96.5068923,126.9401837,100.2586475,49.82677407,23.52352718,25.75084907,85.55866589,75.1301353,23.23386845,16.34050888,22.61069068,80.12914704,47.4459634,19.64852272,101.3837511,44.09115779,68.41885121,56.79490467,42.94968291,104.4663345,21.39714162,23.25924717,34.64095806,40.67159037,84.43826062,97.99969614,100.1350421,98.18577077,74.86154495,83.61254543,54.06880641,19.69956226
495.810,34.00552217,10.00995566,71.41807314,25.14419621,67.86040007,51.00953717,33.93429687,44.25112585,56.80840281,45.27025104,85.93931899,21.54555855,60.98799064,96.46978524,125.3309156,100.5383575,50.56905256,23.4759598,25.70301033,86.42579426,75.90681956,23.13444247,16.77818387,22.30963234,79.14862093,46.92030299,19.73106593,101.4686172,44.1779985,68.32516114,56.84744318,42.56044396,104.6811174,21.97944992,23.60208471,34.56426417,40.80619892,84.3367546,99.05980698,101.6198801,98.84152992,73.91286372,83.97632147,53.75524406,19.39870912
496.098,34.25850423,9.781335575,71.28440482,25.3264775,67.96642164,50.61453471,34.26011188,44.16562415,57.15345461,44.88172911,85.39396286,21.19364068,60.45108475,97.04495506,124.393976,101.4291993,49.6926114,23.65927332,25.69347295,86.83787442,76.06263445,22.89054241,16.25408441,22.86996546,79.77493134,46.59435787,20.08906865,101.3913583,44.69368872,68.4445593,56.26126825,42.17473764,104.7735775,21.96956273,23.21238693,34.9101915,40.68492569,84.1471312,99.62987016,101.1725335,98.84281816,74.35534078,84.28312249,53.47226045,19.53284923
496.385,34.41122354,9.923093173,71.12631253,24.58815708,67.64412815,50.62277755,34.05389019,44.49087862,56.7838889,44.63382731,86.34452283,21.49732986,58.91436031,96.04728211,124.0521681,101.816994,50.03512689,23.66231714,25.27706675,85.4902507,76.12471337,22.82464054,15.79255076,23.62240661,80.03981169,46.94846153,20.27062432,101.6198856,45.2205248,68.20787902,56.15309088,41.96085525,105.1144675,21.95298104,23.80230609,34.65553166,41.42295522,84.3698292,99.56398285,102.1724249,100.7695865,74.34025833,83.4208514,53.72446939,19.63374553
496.672,34.52035038,10.14581958,72.16003899,24.32125156,67.42286197,50.32420731,33.88297395,44.44955244,56.61206874,45.00163604,86.81547931,21.25686813,58.94874061,95.7359415,124.2804852,102.7209292,50.2821437,23.62349512,25.21813267,85.60145856,75.6870942,22.78277339,16.57089423,24.18932415,80.50230891,46.7444501,20.27678535,101.2591315,45.38090279,67.61503499,56.51667649,42.31495434,105.2646556,21.47666629,23.46177308,34.42657183,41.27174077,84.36696693,98.91052853,102.2870863,99.81401461,74.99339947,83.16127473,53.65915504,19.58920892
496.959,34.43783857,10.03279228,72.07437636,24.24096211,67.1285615,50.00402765,33.7703473,44.15814625,56.52500281,45.10036525,86.34796626,21.21046323,58.88607401,95.51244315,124.4181698,102.4242478,50.75055676,23.42806851,24.89906025,85.58784187,75.68354833,23.16363469,18.46516135,23.93007688,79.67212173,46.66411474,20.1869307,101.5733895,45.44367546,68.22282515,57.26969847,42.21605587,104.8055821,21.54984347,23.86633219,33.89963115,41.53769336,84.96944912,98.67283708,102.470189,99.64991732,75.29676419,83.44812762,53.89767275,19.80625283
497.246,34.17906268,9.994260621,71.76324195,24.37917944,67.08101481,49.82767184,34.30433425,43.81632147,57.24018617,44.42443573,86.27697194,20.92493319,59.57309854,95.77507123,124.0167167,104.0318633,50.72663891,23.21312818,25.22827037,86.29125251,75.47269609,23.10694011,18.46568228,22.70669112,79.79292533,46.30500488,19.9279977,100.9975207,45.33621191,68.16640846,57.32565735,42.75455945,104.7872786,21.47700664,23.25850884,33.93687014,40.95249272,84.83358321,99.17669664,100.7258097,98.38628286,75.39081774,83.67740175,53.99313314,19.62157851
497.533,34.17141469,10.05977521,71.16141372,25.14508787,67.56554232,50.28762261,34.76474372,44.69995118,57.39888587,44.40412705,86.22312948,21.23766752,59.85202849,94.8954061,123.6818004,102.4537023,49.49037813,23.53208623,25.44540991,85.97097939,76.07070701,23.39786197,18.33678086,23.01812851,78.95727519,46.79512172,19.73586416,102.0160883,44.92663741,69.63129352,56.42460218,42.34806267,103.8516926,21.81705078,23.20676352,33.68188593,40.91804662,85.60931052,99.47067363,99.47803899,98.75876099,75.69180239,83.32804901,54.42602648,19.8823664
497.820,33.81515682,10.36052841,71.47261528,25.14038903,68.47150981,50.9786859,34.27783606,45.0498719,57.13094738,44.52068416,87.49364392,21.40176714,60.6147919,94.56835286,123.6707325,100.7960452,49.46732159,23.5961171,26.15372971,86.18657275,75.9956747,23.35380628,17.62151965,22.640517,79.66891494,46.76551622,19.4292527,101.2791898,44.45972481,68.66748576,56.75293908,43.08184515,105.4033733,21.67101205,22.95851842,33.68687733,40.29812053,85.62271285,99.0382189,98.85204814,100.062392,75.87690412,82.90973562,54.49712051,19.78778235
