Wavelength_nm,Xenopus_sp_X1_X2_X3_lab,Bufo_bufo_BbL1_lab,Rana_temporaria_JWS895-97_lab,Polypedates_leucomystax_F2_lab,Dyscophus_sp_F3_lab,Sclerophrys_sp_F1_lab,Osteopilus_septentrionalis_F4_lab,Leptodactylus_pentadactylus_MW9967_lab,Ceratobatrachus_guentheri_JWS881_lab,Boophis_erythrodactylus_JWS884_lab,Leptodactylus_knudseni_MW9968_lab,Dendropsophus_sp2_MW11111_lab,Boana_diabolica_MW11091_lab,Rhaebo_guttatus_MW11187_lab,Kassina_senegalensis_JWS888_lab,Lithodytes_lineatus_MW9997_MW11155_MW9952-54_lab,Rhinella_margaritifera_MW11115_lab,Callimedusa_tomopterna_MW11132_lab,Pristimantis_zeuctotylus_MW11112_lab,Leptodactylus_rhodomystax_MW11075_lab,Leptodactylus_pentadactylus_MW9998_lab,Leptodactylus_pentadactylus_MW9966_lab,Ceratophrys_cornuta_MW11322_lab,Osteocephalus_taurinus_MW9986-7_MW9999_MW11103_lab,Leptodactylus_pentadactylus_MW9965_lab,Trachycephalus_coriaceus_MW11326_lab,Dendropsophus_leucophyllatus_MW9989-92_lab,Lepidobatrachus_laevis_JWS890_lab,Epipedobates_tricolor_JWS883_lab,Calluella_guttulata_JWS887_lab,Hyperolius_fusciventris_JWS889_lab,Phrynomantis_microps_JWS885_lab,Mantella_betsileo_JWS882_lab,Hemisus_marmoratus_JWS886_lab,Leptodactylus_mystaceus_MW9982_lab,Boana_punctata_MW11268_lab,Hyalinobatrachium_cappellei_MW9957-9_MW11140_lab,Osteocephalus_oophagus_MW10000_lab,Leptodactylus_mystaceus_MW9984_lab,Scinax_nebulosus_MW11266_lab,Leptodactylus_mystaceus_MW9983_lab,Chiasmocleis_hudsoni_MW11335_lab,Eleutherodactylus_johnstonei_MW11542_lab,Dendropsophus_sp_MW11106_lab,Boana_cinerascens_MW11090_lab,Phyllomedusa_vaillantii_MW9985_lab,Leptodactylus_mystaceus_MW11105_lab,Scinax_boesemani_MW9993_lab,Pristimantis_chiastonotus_MW9949_lab,Boana_calcarata_MW11133_lab,Adenomera_sp_MW11574_lab,Pristimantis_sp_MW11550_lab,Spea_bombifrons_MKF969_lab,Leptodactylus_knudseni_MTR41575_lab,Ascaphus_truei_MKF929_MKF920_lab,Leptodactylus_podicipinus_MTR41588_lab,Kaloula_pulchra_MKF926_JWS891-2_lab,Rhinophrynus_dorsalis_MKF967-8_RCB1021_lab,Scaphiopus_couchii_MKF970_RCB1022_lab,Eleutherodactylus_marnockii_MKF923_lab,Heterixalus_alboguttatus_MKF921_lab,Spea_multiplicata_RCB1023_lab,Leptodactylus_podicipinus_MTR41570_lab,Scinax_rizibilis_CFBH44068_lab,Rhinella_icterica_CFBH44065_lab,Boana_bandeirantes_CFBH44064_lab,Ischnocnema_henselii_CFBH44063_lab,Leptodactylus_fuscus_CFBH44062_lab,Brachycephalus_ephippium_CFBH44059_lab,Phyllomedusa_distincta_CFBH44055_lab,Ischnocnema_parva_CFBH44054_lab,Proceratophrys_boiei_CFBH44053_lab,Haddadus_binotatus_CFBH44052_lab,Bokermannohyla_circumdata_CFBH44047_lab,Scinax_hayii_CFBH44046_lab,Itapotihyla_langsdorffii_CFBH44045_lab,Physalaemus_cuvieri_CFBH44041_lab,Boana_pardalis_CFBH44040_lab,Aplastodiscus_leucopygius_CFBH44039_lab,Vitreorana_uranoscopa_CFBH44038_lab,Hylodes_phyllodes_CFBH44032_lab,Hylodes_phyllodes_CFBH44037_lab,Boana_faber_CFBH44036_lab
672,99.16,99.90403071,98.96333333,96.3372093,95.56,96.04,97.91666667,91.465,94.92841481,93.24473772,95.39,95.26,92.21503481,93.735,99.71,93.99920854,89.47594174,92.89467567,92.565,92.21141336,94.858,97.67683059,85.60808284,93.948,87.46,84.72,92.77525,99.114,85.67,96.65,100.2156,95.7048,92.561,95.85424489,89.95,93.0848,93.51096357,92.96,85.488,87.1856,85.647,96.00511818,88.26,93.29065625,93.53,94.85,90.47279287,95.42,92.534,95.98570221,89.03273463,87.0044,94.415,88.34333333,97.77425521,88.18,94.47397033,94.89418889,95.34,93.9475,97.53666667,98.59333333,96.1,98.67,98.65666667,95.80333333,97.96294491,96.49666667,96.85604725,98.29,94.72905134,97.449,99.6417427,95.54,97.07666667,99.16067682,97.122,97.25333333,97.19,96.02333333,95.16,98.9796,95.32333333
671,99.15,99.92535722,98.92777778,96.37209302,95.75,95.925,97.82291667,91.54,94.91579786,93.08999498,95.395,95.47,92.11409708,93.625,99.85,93.98927202,89.36890937,92.88838398,92.375,92.13683236,94.706,97.74874763,85.41089746,93.8755,87.41,84.688,92.7295,99.104,85.61090909,96.46,100.1572,95.7602,92.592,95.88163975,89.77,92.966,93.46640689,92.73,85.423,87.134,85.566,95.87525535,88.34,93.36426043,93.725,95.02,90.37371778,95.48,92.77466667,95.89647702,89.03390004,86.996,94.27166667,88.24,97.71047403,87.96,94.45545379,94.83875556,95.39333333,93.7475,97.15333333,98.04666667,96.13666667,98.44,98.53,95.83666667,97.95762855,96.53333333,96.93647309,98.18,94.58524302,97.41166667,99.69613399,95.68,96.84333333,99.18478504,96.83,97.00333333,97.03666667,95.82,95.12,98.896,95.36
670,99.14,99.78673491,98.89444444,95.26744186,95.48,95.75,97.80729167,91.545,95.03752923,92.96794972,95.305,95.18,92.08645936,93.695,99.91,94.01430893,89.22342848,92.91498068,92.13,91.97062328,94.502,97.7359053,85.18423592,93.743,87.17,84.58,92.62725,99.054,85.61545455,96.43,100.1344,95.7972,92.665,95.75836289,89.525,92.8768,93.3773994,92.81,85.278,87.058,85.508,95.65015977,88.306,93.46204884,93.835,95.12,90.18418281,95.552,92.97333333,95.77505481,89.05837362,86.9656,94.29833333,88.06666667,97.69006874,87.77666667,94.3892864,94.78595556,95.46,93.4325,97.21666667,97.67333333,96.21,98.56,98.48,95.81,97.9310467,96.58666667,96.89313862,98.16,94.41061862,97.327,99.66422444,95.48666667,96.56,99.17853476,96.856,97.1,97.11,95.78333333,95.16,98.7612,95.38333333
669,99.11,99.84005118,98.85555556,94.87209302,95.23,95.68,97.83333333,91.37,95.11484717,92.88107326,95.055,94.86,91.96028719,93.705,100.07,94.00047507,89.12574846,93.01364588,92.07,91.80974141,94.362,97.72819991,84.94232808,93.637,87.19,84.39,92.638,98.986,85.67545455,96.3,100.1132,95.8186,92.647,95.70708533,89.47,92.8072,93.30294379,92.54,85.197,86.9724,85.381,95.5165328,88.034,93.43996759,93.96,95,89.94941791,95.666,93.19133333,95.65420623,89.00301671,86.77,94.40166667,87.88333333,97.67261412,87.84666667,94.35595477,94.69301111,95.41583333,93.3375,97.43333333,97.74666667,96.22333333,98.68,98.61666667,95.77333333,97.90535092,96.61666667,96.89791276,98.42,94.28221833,97.238,99.61817315,95.41,96.53,99.15889102,96.982,97.20666667,97.22333333,95.77,95.19,98.7452,95.14
668,99.10,99.90403071,98.86111111,96.19767442,95.21,96.05,97.89583333,91.32,95.10516735,92.78640264,95.095,95.14,91.8305101,93.825,100.02,93.9506714,89.09145654,93.10973721,91.82,91.67975739,94.32,97.69480985,84.72786357,93.5965,87.27,84.176,92.598,99.012,85.75545455,96.68,100.1364,95.8618,92.584,95.71972911,89.48,92.7692,93.26097854,92.27,85.185,86.8876,85.286,95.36784927,87.882,93.35269406,94.12,94.855,90.0140321,95.724,93.424,95.61920841,88.89696452,86.696,94.36666667,87.72333333,97.52431941,87.53,94.25239157,94.53874444,95.2575,93.245,97.56,97.86333333,96.09,98.69,98.77333333,95.78666667,97.92750246,96.67333333,96.9258231,98.66,94.17436209,97.12333333,99.58988967,95.45666667,96.65333333,99.17049868,97.234,97.18666667,97.18,95.56666667,95.06333333,98.7904,94.88
667,99.10,99.98933675,99.03333333,96.26744186,95.23,96.12,97.875,91.37,95.05976679,92.63660253,95.125,95.03,91.85814781,93.835,99.9,93.90344372,89.04677312,93.06512338,91.77,91.59984918,94.33,97.62802974,84.5936962,93.548,87.04,84.03,92.54975,99.07,85.88409091,96.83,100.1672,95.838,92.431,95.71656817,89.52,92.6756,93.22559356,92.39,85.175,86.7904,85.211,95.14915273,87.912,93.24964821,94.11,94.765,90.10879959,95.682,93.49666667,95.53593675,88.7320592,86.6408,94.29333333,87.66333333,97.38124782,87.3,94.17513594,94.42842222,95.03166667,93.1525,97.65666667,97.98333333,95.93,98.6,98.8,95.73,97.96648916,96.7,97.01689894,98.55,94.05016399,97,99.52679578,95.32333333,96.68,99.21425064,97.084,97.14666667,97.18666667,95.67666667,95.15666667,98.6428,94.91333333
666,99.08,99.95734698,99.08777778,95.3372093,95.43,95.835,97.49479167,91.215,95.01083713,92.48204989,94.995,94.91,91.88218061,93.58,100.05,93.82726396,89.01767694,92.89896546,91.78,91.60091462,94.372,97.58051312,84.48290648,93.5005,86.76,83.938,92.40475,99.062,85.89954545,96.41,100.192,95.7692,92.211,95.68144656,89.36,92.6048,93.15975862,92.15,85.111,86.7212,85.099,94.99294092,87.828,93.11400623,93.82,94.63,90.08726152,95.604,93.53133333,95.3757229,88.64407084,86.5276,94.20166667,87.59666667,97.32430747,87.19666667,94.16985829,94.33915556,94.88,93.0425,97.57666667,98.05333333,95.99333333,98.77,98.88666667,95.68333333,98.03294376,96.52666667,97.14873856,98.42,93.96845471,96.951,99.46805319,95.21666667,96.68,99.2838966,96.766,97.12666667,97.21666667,95.78666667,95.2,98.4632,95.00333333
665,99.07,99.78673491,99.08666667,95.81395349,95.41,95.73,97.43229167,91.02,94.92757014,92.39973587,94.835,94.94,91.8425265,93.57,100.05,93.78317645,88.98026757,92.70049112,91.87,91.57854032,94.36,97.56124963,84.35788688,93.44325,86.9,83.85,92.2225,99.026,85.81318182,96,100.176,95.7334,92.019,95.61893009,89.16,92.5268,93.137569,92.16,85.05,86.6432,84.947,94.9278213,87.648,93.00675443,93.545,94.535,90.02480114,95.426,93.67466667,95.29075432,88.81422051,86.6836,94.15333333,87.36,97.28299087,87.20666667,94.13445644,94.25228889,94.96333333,92.88,97.17,98.08333333,95.95333333,99.16,98.78333333,95.75666667,98.14458749,96.4,97.14580063,98.43,93.92036296,96.96166667,99.43179233,95.29666667,96.76333333,99.315148,96.964,97.12,97.17333333,95.55333333,95.04666667,98.444,94.99
664,99.07,99.79739817,98.99,96.26744186,95.19,95.64,97.40104167,91.04,94.86047209,92.36361656,94.96,94.9,91.89539865,93.495,99.67,93.78436298,88.87115691,92.48600155,92,91.54124982,94.308,97.57152349,84.25319568,93.39725,86.88,83.736,92.1745,98.998,85.71954545,95.76,100.1052,95.6676,91.912,95.51637498,89.035,92.4196,93.16512181,92.28,84.974,86.5412,84.777,94.83221214,87.566,92.9646949,93.405,94.615,89.98172501,95.284,93.75,95.22354006,88.93250948,87.0468,94.07333333,87.24,97.29982383,87.43666667,94.06760411,94.17031111,94.93416667,93.1075,96.80333333,98.22,95.79333333,98.79,98.69666667,95.97666667,98.20129542,96.31,96.97466619,98.29,93.88581161,97.03366667,99.4267158,95.09333333,96.84,99.29550426,96.984,97.04666667,97.11,95.47,94.97333333,98.4032,95.00666667
663,99.05,99.98933675,98.82444444,96.3372093,95.05,95.44,97.29166667,91.09,94.84601831,92.37141073,95.12,94.84,91.94947243,93.42,99.61,93.68469652,88.72671517,92.26350438,91.935,91.51248286,94.35,97.59463968,84.14443879,93.33075,86.63,83.616,92.1615,99.04,85.58636364,95.72,100.0428,95.5694,91.852,95.35024975,88.845,92.2792,93.13864342,92.15,84.849,86.4068,84.64,94.82204896,87.328,92.99939401,93.245,94.465,89.86541946,95.282,93.75333333,95.16730725,88.87132553,87.0704,93.95,87.19333333,97.37309948,87.40333333,94.04537211,94.17108889,94.81833333,93.2125,96.61333333,98.38333333,95.55666667,98.29,98.63,96.01333333,98.16230872,96.29333333,96.73632659,98.37,93.96238488,97.11766667,99.48437057,94.83333333,96.78,99.19907139,96.906,96.97666667,97.11,95.58666667,94.89333333,98.294,94.86
662,99.04,100.0106633,98.89333333,96.73255814,95.04,95.465,97.47916667,90.9,94.75449835,92.45923769,94.945,94.54,91.86055109,93.435,99.96,93.56060546,88.6176045,92.16312326,91.925,91.43364009,94.364,97.64087207,84.00112365,93.23325,86.46,83.456,92.1065,99.062,85.47409091,95.58,99.9712,95.5128,91.831,95.12652508,88.86,92.2088,93.10584421,92.05,84.648,86.2544,84.555,94.93422034,87.03,92.92053239,93.41,94.49,89.76419056,95.312,93.72266667,95.25487893,88.79673938,87.0044,94.15,87.17333333,97.36274585,87.19333333,94.04552224,94.19056667,94.7575,93.1,96.83333333,98.40333333,95.39,98.18,98.34666667,95.77,98.10117049,96.38666667,96.55674559,98.33,93.97032235,97.08933333,99.51591752,95.01333333,96.68,99.06156525,97.072,96.88,96.97333333,95.63666667,94.83,98.3068,94.75333333
661,99.02,100,98.93888889,96.61627907,95.09,95.72,97.58333333,90.81,94.53529928,92.57044716,94.825,94.74,91.73197564,93.255,99.99,93.45684954,88.52304192,92.14110233,91.735,91.33775024,94.276,97.65243016,83.88220257,93.14525,86.51,83.244,92.0805,99.058,85.37090909,95.74,99.942,95.4798,91.786,95.00184336,88.855,92.1476,93.07859394,92.27,84.4,86.0812,84.464,95.10285381,86.936,92.74177939,93.505,94.555,89.70173017,95.264,93.472,95.36730575,88.7460441,87.18,94.21666667,87.20333333,97.29494991,87.04,93.92890063,94.19593333,94.745,92.7975,97.12333333,98.14,95.40333333,98.31,98.24666667,95.69333333,97.94699581,96.31666667,96.44143183,98.1,94.01047662,97.06166667,99.58300011,95.23666667,96.67666667,98.9579892,97.166,96.83333333,96.74333333,95.52666667,94.96666667,98.4548,94.85333333
660,99.02,100.0106633,98.80111111,96.12790698,94.96,95.655,97.33854167,90.755,94.31105602,92.6445868,94.865,95.3,91.62863462,93.22,99.65,93.35260419,88.42432275,92.07875737,91.425,91.32283404,94.288,97.6383036,83.80800395,93.128,86.48,83.026,92.03175,99.028,85.27772727,95.86,100.0404,95.4832,91.742,94.95091702,88.735,92.0684,92.98816714,92.18,84.164,85.9424,84.377,95.28390895,86.964,92.60193145,93.25,94.39,89.77065198,95.254,93.04066667,95.38344999,88.54792463,87.18,93.98666667,87.02666667,97.34941965,87.00666667,93.77086637,94.19036667,94.83666667,92.485,96.81,97.98333333,95.45333333,98.81,98.17,95.74666667,97.7086453,96.35333333,96.38083701,97.9,94.17856428,97.13966667,99.7004853,95.25333333,96.64666667,98.88834323,97.044,96.97666667,96.61,95.60333333,94.95666667,98.6064,94.86333333
659,99.02,99.8827042,98.62888889,96,94.71,95.475,97.16666667,90.595,94.0972083,92.67557337,94.77,95,91.46881654,93.3,99.56,93.29259085,88.33287762,92.01469648,91.595,91.33348847,94.412,97.62032434,83.73583816,93.1295,86.41,82.868,91.9315,98.914,85.11136364,95.73,100.254,95.4962,91.716,94.88207866,88.745,92.0652,92.93789993,91.97,83.984,85.8036,84.284,95.58504015,87.02,92.41056058,93.02,94.26,89.79219004,95.238,92.62133333,95.37723135,88.36320736,87.008,93.85333333,86.81,97.45076012,86.84333333,93.63470876,94.24511111,94.74416667,92.66,96.79666667,98.13,95.44333333,98.88,98.08333333,95.74666667,97.61649492,96.36666667,96.42931286,97.66,94.2714794,97.218,99.69033226,94.97333333,96.58666667,98.85977053,97.278,97.07,96.61333333,95.62333333,94.72333333,98.7608,94.79333333
658,99.01,99.84005118,98.62888889,95.81395349,94.57,95.49,97.23958333,90.55,93.94363623,92.70865106,94.75,94.88,91.29097386,93.2,99.34,93.24688618,88.24870654,91.96007314,91.465,91.30472151,94.442,97.48933258,83.68095151,93.03675,86.06,82.694,91.79725,98.824,84.91181818,95.78,100.4328,95.4996,91.621,94.92527824,88.56,92.1444,92.9298997,91.74,83.787,85.6312,84.106,96.12557066,87.108,92.21077782,92.72,94.165,89.74911391,95.186,92.294,95.32728461,88.11147909,86.91,93.76333333,86.76666667,97.53973269,86.56333333,93.55433785,94.26556667,94.48333333,92.6825,96.88666667,98.15,95.37333333,98.75,98.24,95.74,97.58725489,96.1,96.54132146,97.67,94.18556793,97.20833333,99.58771402,94.78333333,96.58,98.91334435,97.388,96.91666667,96.7,95.59,94.69,99.018,94.75333333
657,99.00,99.95734698,98.69777778,95.70930233,94.43,95.37,97.33854167,90.495,93.8753431,92.74705159,94.81,94.94,91.10592134,93.06,99.2,93.15403289,88.10530395,91.85626019,91.24,91.23866406,94.396,97.29412918,83.61996634,92.93125,85.51,82.43,91.6645,98.772,84.75181818,96.05,100.5564,95.4982,91.581,95.08227185,88.295,92.2252,92.82505494,91.42,83.576,85.4964,83.892,96.61302679,87.094,92.14243108,92.96,94.21,89.7448063,95.112,92.15333333,95.23557178,87.77467598,86.6408,93.64,86.85333333,97.56392445,86.25333333,93.50992665,94.19867778,94.38833333,92.6275,96.68666667,97.73333333,95.38666667,98.78,98.41666667,95.60333333,97.50928149,95.88666667,96.62211454,97.73,94.05016399,97.16733333,99.54238795,94.73,96.51333333,98.95441761,96.776,96.75333333,96.57333333,95.64,94.79,99.29,94.60333333
656,98.98,100.1066325,98.73111111,95.61627907,94.49,95.46,97.30208333,90.455,93.92935179,92.72899194,94.74,94.66,90.99777376,93.185,99.34,93.07862018,87.89539581,91.83023546,91.295,91.1800647,94.42,97.21450673,83.46953626,92.8595,85.46,82.216,91.6045,98.726,84.47681818,95.98,100.5776,95.536,91.57,95.17358804,88.235,92.2028,92.74516514,91.73,83.467,85.4012,83.766,96.92432117,86.954,92.14243108,93.11,94.15,89.66511546,95.082,92.30466667,95.19863594,87.55674456,86.2584,93.61333333,86.70666667,97.56540858,86.32666667,93.46979063,94.16181111,94.49333333,92.6725,96.67333333,97.76333333,95.22333333,98.3,98.37666667,95.55333333,97.54826819,95.95,96.67830246,97.89,93.93437027,97.091,99.44956015,94.56666667,96.23,98.96245368,96.564,96.81666667,96.52333333,95.64,94.74,99.4012,94.44666667
655,98.97,100,98.75888889,95.34883721,94.5,95.615,97.28125,90.44,93.98677349,92.6558028,94.645,94.45,91.00618524,93.23,99.45,93.07211201,87.69691831,91.87227541,91.205,91.11081092,94.426,97.17854821,83.2418583,92.8075,85.48,82.106,91.62075,98.836,84.17045455,95.65,100.502,95.5694,91.559,95.18974398,88.25,92.1692,92.70730096,91.92,83.428,85.3188,83.707,97.12532625,86.774,92.11298941,92.67,94.105,89.58542462,95.07,92.54733333,95.18361959,87.54742129,86.008,93.75,86.36666667,97.52106773,86.42666667,93.48824961,94.09422222,94.52416667,92.7775,96.82333333,97.90666667,95.27,98.09,98.27,95.59,97.69092407,96.03333333,96.74844555,98.04,93.78355829,96.93533333,99.31648279,94.64666667,96.13333333,99.04013572,96.916,96.91666667,96.57666667,95.58666667,94.63666667,99.408,94.57333333
654,98.98,99.91469396,98.77333333,95.29069767,94.34,95.34,97.203125,90.445,94.13218911,92.54972608,94.445,94.49,90.98816065,93.02,99.4,93.08647751,87.54104593,91.80249481,90.975,90.96591069,94.278,97.11305233,83.0538207,92.71925,85.36,81.986,91.625,99.03,84.06818182,95.96,100.39,95.5736,91.608,95.17323683,88.02,92.0952,92.59570167,91.87,83.398,85.2432,83.658,97.10612914,86.554,92.14663703,92.73,93.96,89.45835005,95.048,92.646,95.12068133,87.64706374,86.0512,93.805,86.06,97.40316084,86.14666667,93.56076113,94.04301111,94.4075,92.4425,97.12666667,97.75,95.35,98.32,98.21666667,95.29,97.75560655,95.90666667,96.77341796,98.14,93.56691198,96.75433333,99.36906104,94.69666667,96.27666667,99.19907139,96.796,96.86666667,96.61,95.6,94.73333333,99.3276,94.62
653,98.98,99.84005118,98.87666667,95.54651163,94.36,95.205,96.91666667,90.37,94.17203192,92.379395,94.4,94.56,90.9473049,92.78,99.39,93.09073684,87.3924476,91.70268566,90.805,90.82740312,94.15,97.1194735,82.91762049,92.598,85.38,81.904,91.727,99.06,84.095,96.15,100.2324,95.5644,91.679,95.05452578,87.755,91.908,92.5687121,91.71,83.331,85.2248,83.6,96.70750671,86.414,92.16451233,93.13,93.715,89.32266024,94.972,92.698,95.14284191,87.78633007,86.0672,93.645,86.08,97.30967437,86.02666667,93.59804379,93.9749,94.36583333,92.0425,97.18,97.7,95.37666667,98.54,98.36333333,95.29333333,97.74674594,95.95666667,96.750649,98.18,93.39929124,96.649,99.47059145,94.51333333,96.21,99.29461137,96.462,96.75,96.80333333,95.64,94.79666667,99.08,94.46666667
652,98.99,99.58413308,99.01111111,95.10465116,94.36,95.145,96.8125,90.105,94.03028381,92.16591084,94.44,94.06,91.03141968,92.82,99.38,93.07986722,87.26463224,91.66836733,90.85,90.77306554,94.124,97.13745276,82.75296053,92.49075,85.39,81.848,91.6545,99.078,84.215,95.94,100.1052,95.5574,91.515,94.8697861,87.805,91.6096,92.62582379,91.41,83.262,85.2148,83.497,96.07663684,86.332,92.13927661,92.96,93.52,89.16973998,94.832,92.70866667,95.19554603,87.9926074,85.9808,93.485,86.11666667,97.25361152,85.72333333,93.54118152,93.89534444,94.33416667,92.1225,96.93333333,97.77666667,95.47333333,98.63,98.49,95.68,97.76358111,96.09333333,96.68895246,98.01,93.44084624,96.65766667,99.48799666,94.43,96.04666667,99.34907808,96.692,96.75333333,96.73333333,95.47,94.63333333,98.8592,94.38666667
651,98.99,99.59479633,98.95222222,95,94.44,95.085,96.91666667,89.895,93.83153067,91.94197109,94.355,93.6,91.03141968,92.9,99.36,93.02412227,87.14824753,91.66035972,91.115,90.68569923,94.026,97.06039878,82.5740707,92.44075,85.32,81.746,91.47325,99.114,84.30954545,95.92,100.0988,95.5206,91.231,94.69663655,87.705,91.4172,92.5695881,91.28,83.235,85.168,83.366,95.51013376,86.142,92.13612215,92.92,93.53,88.85528424,94.674,92.52333333,95.09910919,88.26589573,86.094,93.405,85.89,97.20910992,85.88,93.50001268,93.84168889,94.3175,92.3325,96.94333333,97.88,95.44,98.45,98.37333333,95.68333333,97.73345502,96.01333333,96.60118179,97.99,93.42823967,96.66766667,99.54093751,94.39666667,96.04666667,99.38032948,96.778,96.86666667,96.59333333,95.40666667,94.60333333,98.7988,94.36666667
650,98.99,99.74408189,98.76888889,96.24418605,94.47,95.04,96.92708333,89.85,93.72963747,91.71879175,94.255,93.5,90.89323111,92.83,99.24,92.87333657,87.04121517,91.57513587,91.14,90.55784609,93.888,96.94738628,82.40839433,92.3625,85.43,81.586,91.52225,99.042,84.34136364,95.81,100.1532,95.4184,91.153,94.5888132,87.55,91.2952,92.49577514,91.41,83.227,85.0808,83.222,95.03058232,85.884,92.09090816,93.04,93.585,88.42883057,94.574,92.26133333,94.88689512,88.33989918,86.274,93.34666667,85.68666667,97.17810316,86.23333333,93.56516554,93.80705556,94.31166667,92.355,96.94333333,97.86666667,95.25,98.28,98.45333333,95.59666667,97.66434223,95.89666667,96.58979731,98.07,93.26808949,96.65733333,99.60076793,94.41333333,96.04,99.31961248,96.502,96.87,96.67,95.56333333,94.63,98.748,94.51333333
649,99.00,99.84005118,98.73777778,96.97674419,94.41,95.035,96.82291667,89.955,93.69031111,91.55948656,94.115,93.69,90.77667205,92.74,99.5,92.72785375,86.94873089,91.45044593,90.635,90.52907913,93.812,96.83565802,82.20815969,92.2985,85.28,81.426,91.496,98.918,84.39909091,95.94,100.1848,95.3626,91.11,94.56141834,87.6,91.1196,92.43155488,91.27,83.15,85.0164,83.079,94.63271272,85.572,91.92372152,92.985,93.42,88.21991135,94.512,92.13333333,94.75936512,88.12954292,86.0984,93.345,85.78,97.12000094,85.85333333,93.61141641,93.8092,94.1,91.9825,96.71666667,97.76,94.89333333,97.97,98.61,95.65,97.61649492,95.91333333,96.62321627,98.13,93.20785808,96.67266667,99.52280708,94.55666667,96.09666667,99.2240725,96.49,96.68333333,96.61,95.5,94.49666667,98.7268,94.53333333
648,99.01,99.90403071,98.77555556,96.24418605,94.4,95.015,96.72916667,89.965,93.63511523,91.49675302,94.09,93.82,90.6661212,92.77,99.62,92.67177471,86.83130703,91.31231465,90.555,90.51309749,93.764,96.74190901,81.98861309,92.2615,84.81,81.27,91.4385,98.838,84.38090909,96.06,100.2084,95.3848,91.004,94.57687185,87.475,90.9928,92.28327972,91.09,83.081,84.9704,82.973,94.38992569,85.274,91.8006974,92.645,93.505,88.1036058,94.522,91.95933333,94.65975614,87.99435552,86.106,93.355,85.70666667,97.02417043,85.29,93.58051817,93.76231111,93.99583333,91.825,96.63666667,97.64666667,94.73,98.14,98.53,95.58,97.6696586,96.01333333,96.63827316,98.39,93.22139847,96.70566667,99.39625668,94.62333333,96.21,99.14281888,96.508,96.63666667,96.35333333,95.34666667,94.47333333,98.752,94.45333333
647,98.99,99.7654084,98.75888889,95.62790698,94.21,95.045,96.70833333,89.86,93.69305759,91.51899491,94.105,93.63,90.46184244,92.77,99.47,92.67172071,86.75440999,91.20106606,90.83,90.46195623,93.694,96.69952933,81.83208449,92.17725,84.57,81.154,91.3765,98.706,84.31181818,95.89,100.2068,95.4274,91.108,94.62744697,87.12,91.022,92.11971826,91.41,83.062,84.8876,82.918,94.36244746,85.11,91.76915275,92.11,93.795,88.034684,94.632,91.80466667,94.49756086,87.84285239,86.512,93.33,85.36,97.02071901,85.12333333,93.49150405,93.6468,94.03083333,91.7475,96.67333333,97.63666667,94.87333333,98.5,98.33666667,95.52,97.76446717,96.10333333,96.6217473,98.41,93.1536965,96.71233333,99.33860192,94.57666667,96.04666667,99.11692486,96.692,96.65333333,96.22333333,95.26666667,94.45666667,98.5916,94.32666667
646,98.97,99.45617402,98.74666667,95.52325581,94.15,95.04,96.63541667,89.565,93.705752,91.56233809,94.05,93.73,90.25636205,92.555,99.56,92.605814,86.75129254,91.07180035,90.68,90.40868409,93.68,96.64559154,81.72129476,92.0555,84.43,81.06,91.32825,98.61,84.22545455,95.79,100.1644,95.4806,91.232,94.68012939,86.9,91.0572,92.02324343,91.45,82.919,84.8196,82.815,94.4226737,84.926,91.65138606,92.145,93.885,88.15098954,94.682,91.86466667,94.42544893,87.50604929,86.586,93.29,85.25,97.01959453,85.10666667,93.41020065,93.60558889,94.04833333,91.46,96.28666667,97.68666667,95.12333333,98.54,98.33,95.51333333,97.82649146,96.15,96.69078867,98.13,93.08179234,96.63833333,99.31466975,94.39666667,95.87333333,99.19192821,96.76,96.65,96.54666667,95.38,94.66666667,98.2988,94.32333333
645,98.96,99.49882704,98.70888889,95.43023256,94.21,94.9,96.55208333,89.355,93.67911389,91.56690053,93.985,93.73,90.13259316,92.39,99.46,92.53200336,86.7419402,90.91936977,90.435,90.36287005,93.716,96.60192762,81.60745578,91.9385,84.17,80.946,91.3465,98.576,84.15636364,95.77,100.0244,95.5462,90.977,94.64922237,87.015,91.0468,91.94929951,91.25,82.699,84.7528,82.623,94.39895962,84.776,91.5315164,92.53,93.74,88.2716027,94.59,91.85933333,94.48768328,87.38076786,86.5392,93.23833333,85.21666667,97.06319478,84.96,93.40565156,93.55184444,94.08583333,91.6825,96.06333333,97.78666667,95.12,98.39,98.27,95.50333333,97.85750361,95.95333333,96.74807831,98.07,93.1490274,96.65233333,99.33134974,94.18,95.97333333,99.28121791,96.73,96.79666667,96.69666667,95.54333333,94.86,98.1132,94.34333333
